,corr_storeskar,corr_hamsil2,lat,lng,sizeX,sizeY
1,0.007203208737680962,0.018821096301948583,60.57425645841166,8.07834266825545,0.016202195917550455,0.009854542310208103
2,0.006296886127623081,0.018042554352558703,60.575197666293754,8.096455697008762,0.016202195917550455,0.009854542310208103
3,0.005889875151352782,0.017701285194702706,60.57613642832448,8.114569945381039,0.016202195917550455,0.009854542310208103
4,0.00562374272263725,0.017496319095049888,60.57707274417785,8.13268541031428,0.016202195917550455,0.009854542310208103
5,0.005487303734287953,0.017485095088507048,60.57800661352872,8.150802088749188,0.016202195917550455,0.009854542310208103
6,0.006380508235961465,0.018086585215237903,60.57893803605278,8.16891997762514,0.016202195917550455,0.009854542310208103
7,0.006540824837587537,0.01822561547618094,60.579867011426494,8.18703907388022,0.016202195917550455,0.009854542310208103
8,0.005727987862308049,0.017578800788004858,60.580793539327146,8.205159374451203,0.016202195917550455,0.009854542310208103
9,0.005509282597183627,0.01754864063349923,60.5817176194328,8.223280876273567,0.016202195917550455,0.009854542310208103
10,0.005478061062875534,0.017565802856007718,60.582639251422414,8.241403576281487,0.016202195917550455,0.009854542310208103
11,0.00584245447038837,0.017815549683331742,60.58355843497567,8.259527471407853,0.016202195917550455,0.009854542310208103
12,0.005568726531541696,0.017624730737923675,60.58447516977311,8.277652558584261,0.016202195917550455,0.009854542310208103
13,0.004281286696222358,0.016405958035738206,60.585389455496085,8.295778834741013,0.016202195917550455,0.009854542310208103
14,0.00270342332254351,0.014763256378306654,60.58630129182674,8.313906296807136,0.016202195917550455,0.009854542310208103
15,0.0018551376453965734,0.013609365733272654,60.587210678448045,8.332034941710367,0.016202195917550455,0.009854542310208103
16,0.0017257138372165795,0.013412603754235496,60.588117615043785,8.350164766377171,0.016202195917550455,0.009854542310208103
17,0.0019761576143000116,0.013716133532342644,60.58902210129857,8.368295767732732,0.016202195917550455,0.009854542310208103
18,0.0026642355742163473,0.014669726950518455,60.589924136897764,8.38642794270097,0.016202195917550455,0.009854542310208103
19,0.0035634498645298967,0.015714059776675962,60.59082372152766,8.40456128820452,0.016202195917550455,0.009854542310208103
20,0.003634409960771169,0.01578545219351324,60.59172085487524,8.422695801164771,0.016202195917550455,0.009854542310208103
21,0.0019723293577824466,0.013701575783939662,60.59261553662841,8.440831478501833,0.016202195917550455,0.009854542310208103
22,0.0017096472574013176,0.013386700583546874,60.593507766475824,8.458968317134557,0.016202195917550455,0.009854542310208103
23,0.00166402530816105,0.013337396481415511,60.59439754410695,8.477106313980547,0.016202195917550455,0.009854542310208103
24,0.001910978585875315,0.013629929864931747,60.595284869212136,8.495245465956144,0.016202195917550455,0.009854542310208103
25,0.00225472301227615,0.014085780587570543,60.596169741482484,8.513385769976441,0.016202195917550455,0.009854542310208103
26,0.002875368232917929,0.014882003900284317,60.597052160609955,8.531527222955281,0.016202195917550455,0.009854542310208103
27,0.0026023684356844185,0.014533543623777253,60.59793212628728,8.549669821805269,0.016202195917550455,0.009854542310208103
