,corr_storeskar,corr_hamsil2,lat,lng,sizeX,sizeY
279,0.5817029148996556,0.7018472902832233,60.65238733032258,9.144123188737701,0.016202195917550455,0.009854542310208103
280,0.6393302715453963,0.7390156505475931,60.65318456949044,9.162317838052576,0.016202195917550455,0.009854542310208103
281,0.5816172305622923,0.7028581648400072,60.6539793423316,9.180513527231469,0.016202195917550455,0.009854542310208103
282,0.6492258143632301,0.752455217848123,60.65477164856787,9.198710253135998,0.016202195917550455,0.009854542310208103
283,0.6743249738285519,0.7631316068909803,60.655561487921844,9.216908012626646,0.016202195917550455,0.009854542310208103
284,0.6916691161776768,0.7702435011718886,60.65634886011695,9.23510680256277,0.016202195917550455,0.009854542310208103
285,0.6983429382759494,0.7677522915320701,60.65713376487751,9.253306619802592,0.016202195917550455,0.009854542310208103
286,0.6376471321291307,0.7431486933755395,60.65791620192863,9.271507461203207,0.016202195917550455,0.009854542310208103
287,0.6331486022370088,0.7372299666728028,60.65869617099624,9.28970932362061,0.016202195917550455,0.009854542310208103
288,0.5376660596664827,0.6641659599876721,60.65947367180716,9.307912203909659,0.016202195917550455,0.009854542310208103
289,0.5707715081497048,0.6925174670850532,60.660248704089014,9.326116098924109,0.016202195917550455,0.009854542310208103
290,0.581344065696619,0.6993841008830344,60.66102126757028,9.344321005516596,0.016202195917550455,0.009854542310208103
291,0.5508860200505323,0.6746677492251455,60.66179136198024,9.362526920538654,0.016202195917550455,0.009854542310208103
292,0.5634014041499422,0.6864277768564216,60.66255898704903,9.380733840840719,0.016202195917550455,0.009854542310208103
293,0.5204095051303478,0.6527893849895102,60.609908146985504,8.07067230594692,0.016202195917550455,0.009854542310208103
294,0.5569489387680023,0.6742479764469161,60.61085071829596,8.08880501576341,0.016202195917550455,0.009854542310208103
295,0.5904363332174383,0.7042983480370378,60.61179084029126,8.106938949587775,0.016202195917550455,0.009854542310208103
296,0.3849196145910742,0.5267748926186769,60.6127285126444,8.125074104351432,0.016202195917550455,0.009854542310208103
297,0.3374694422633344,0.4805866928743682,60.61366373502914,8.14321047698448,0.016202195917550455,0.009854542310208103
298,0.2646884666366203,0.4041231272800359,60.61459650712004,8.161348064415701,0.016202195917550455,0.009854542310208103
299,0.11176878244746774,0.22150842014816519,60.61552682859252,8.179486863572565,0.016202195917550455,0.009854542310208103
300,0.08408060775381503,0.1871815353870212,60.6164546991228,8.197626871381221,0.016202195917550455,0.009854542310208103
301,0.06781237070912782,0.1654581650539046,60.61738011838787,8.215768084766522,0.016202195917550455,0.009854542310208103
302,0.33813604654602913,0.4833602535758961,60.618303086065595,8.233910500652016,0.016202195917550455,0.009854542310208103
303,0.1673214051724895,0.29164018278036735,60.61922360183463,8.252054115959938,0.016202195917550455,0.009854542310208103
304,0.32980296817739707,0.4774724779825423,60.62014166537445,8.270198927611236,0.016202195917550455,0.009854542310208103
305,0.41425693801920904,0.562514549572618,60.621057276365306,8.288344932525558,0.016202195917550455,0.009854542310208103
306,0.5918099559321305,0.7100552318978929,60.62197043448831,8.306492127621263,0.016202195917550455,0.009854542310208103
307,0.6212771558330102,0.7368723345304161,60.62288113942538,8.324640509815419,0.016202195917550455,0.009854542310208103
308,0.49954135397656435,0.6474592502390267,60.623789390859244,8.342790076023794,0.016202195917550455,0.009854542310208103
309,0.5488107319288228,0.6818511697083036,60.62469518847346,8.3609408231609,0.016202195917550455,0.009854542310208103
310,0.5753519624554173,0.7045586491590694,60.625598531952384,8.379092748139946,0.016202195917550455,0.009854542310208103
311,0.5202345063193214,0.6606159551427472,60.62649942098119,8.397245847872874,0.016202195917550455,0.009854542310208103
312,0.5741309592191733,0.7035678318640312,60.62739785524587,8.415400119270352,0.016202195917550455,0.009854542310208103
313,0.5069652998405318,0.6471292749451479,60.628293834433244,8.433555559241775,0.016202195917550455,0.009854542310208103
314,0.45224067224631137,0.5964542048175743,60.62918735823097,8.45171216469527,0.016202195917550455,0.009854542310208103
315,0.28187270653020774,0.41168760092887263,60.630078426327515,8.469869932537698,0.016202195917550455,0.009854542310208103
316,0.1873306158077432,0.29087668912353704,60.63096703841212,8.488028859674664,0.016202195917550455,0.009854542310208103
317,0.2369832885960255,0.35126873293516037,60.63185319417488,8.506188943010507,0.016202195917550455,0.009854542310208103
318,0.17979263322851669,0.272082416450391,60.63273689330673,8.524350179448318,0.016202195917550455,0.009854542310208103
319,0.15120908493544125,0.22960393776800514,60.63361813549942,8.542512565889929,0.016202195917550455,0.009854542310208103
320,0.13027072406461568,0.2019570515593115,60.634496920445464,8.56067609923593,0.016202195917550455,0.009854542310208103
321,0.08500489594664346,0.14784801912295953,60.635373247838295,8.578840776385663,0.016202195917550455,0.009854542310208103
322,0.0724760585353217,0.13582478499246994,60.63624711737205,8.597006594237218,0.016202195917550455,0.009854542310208103
323,0.06401368180145318,0.12716737305810102,60.63711852874181,8.615173549687459,0.016202195917550455,0.009854542310208103
324,0.056980285318896526,0.12020579539601918,60.63798748164341,8.633341639632004,0.016202195917550455,0.009854542310208103
325,0.08213944515134683,0.15102749625887915,60.6388539757735,8.65151086096524,0.016202195917550455,0.009854542310208103
326,0.07456020981271969,0.1422398446296634,60.6397180108296,8.66968121058033,0.016202195917550455,0.009854542310208103
327,0.1572010886759556,0.23465839348125622,60.640579586509986,8.687852685369196,0.016202195917550455,0.009854542310208103
328,0.36740225216011013,0.4898988472939518,60.64143870251386,8.706025282222548,0.016202195917550455,0.009854542310208103
329,0.42633298274802295,0.5534369848695911,60.64229535854114,8.724198998029868,0.016202195917550455,0.009854542310208103
330,0.1927870469047348,0.2760165759961756,60.64314955429265,8.742373829679428,0.016202195917550455,0.009854542310208103
331,0.18585441844872663,0.26838518762225677,60.64400128946999,8.760549774058276,0.016202195917550455,0.009854542310208103
332,0.20390403934183063,0.28884889034279165,60.644850563775606,8.778726828052255,0.016202195917550455,0.009854542310208103
333,0.25641663460959285,0.35173544229832693,60.645697376912764,8.796904988546,0.016202195917550455,0.009854542310208103
334,0.30691519087128893,0.41451138956850814,60.64654172858558,8.815084252422933,0.016202195917550455,0.009854542310208103
335,0.37420704797411336,0.49438274485164474,60.64738361849897,8.833264616565286,0.016202195917550455,0.009854542310208103
336,0.49587455676430836,0.6244649500903043,60.64822304635869,8.851446077854078,0.016202195917550455,0.009854542310208103
